,Performance,Student ID
2973,Good,b61a710dffbd7e29
2974,Average,2a76f60c78af380d
2975,Below Average,e0028ac5d1564483
2976,Outstanding,ec36bb65e357141f
2977,Horrible,a013f63800ab4ca3
2978,Above Average,232e73ceb9c7f685
2979,Unsatisfactory,e8c5da7cce6e0a26
2980,Great,b27779525ec708fa
2981,Excellent,af3380f1799b7c94
2982,Unsatisfactory,7144afa52c14162f
2983,Excellent,48e23fd326390619
2984,Below Average,afa7dd60c512d418
2985,Good,b55407207688d251
2986,Horrible,a69fef13a3cb5fa0
2987,Terrible,8287d84dd13b133d
2988,Perfect,40f6df6637c3e9af
2989,Average,eb3fcebdbadab477
2990,Terrible,5e3eb0a8ef9da703
2991,Above Average,2c4385b95d21561c
2992,Good,a35a2fafd3ec2995
2993,Unsatisfactory,c4179611b823931d
2994,Good,53be6a17caf379c6
2995,Average,7a84b5ce00b0258e
2996,Bad,1373e7dd4d120623
2997,Abysmal Failure,0381eb3ee99c4456
2998,Abysmal Failure,d22e8f7fd548c51c
2999,Outstanding,1facf1ccda551525
3000,Unsatisfactory,1dd11c5ad92df368
3001,Excellent,8cb47a271fb645a8
3002,Great,4f915cb1e5fa5547
3003,Excellent,c500bd372f094a3d
3004,Bad,099b9027ebf28fc2
3005,Terrible,dce8512f00a52907
3006,Above Average,278d6dc5beda4daf
3007,Excellent,ed92eba9fd688893
3008,Below Average,56625f473393da24
3009,Above Average,c891ebab1e23eaf3
3010,Average,35babb051c23626b
3011,Bad,6d3cda09ed33a064
3012,Great,7be4d442b4d1b6a1
3013,Failure,10714506c4c6ab7a
3014,Average,47ae54d4bdb7b0cd
3015,Abysmal Failure,2f9be4d1c115e339
3016,Above Average,053d87dcee1dfd58
3017,Horrible,003298fc4af4c5e0
3018,Abysmal Failure,a2c5ebee5a08059a
3019,Unsatisfactory,acad368c4babe263
3020,Unsatisfactory,b24567fe5f9647fb
3021,Terrible,c8a805386f840bef
3022,Good,fc40cd3614ba48bc
3023,Bad,3aea1e82ac9d51a6
3024,Excellent,c60c3a60b0fe3ee9
3025,Below Average,820bd59a09d2286d
3026,Bad,b9be84df5abff746
3027,Horrible,6b51c7a3cc8457dd
3028,Horrible,18fe2d4f1a3dd37b
3029,Outstanding,215a736236ab4790
3030,Abysmal Failure,bbb6603eea2ac7cc
3031,Failure,ec70dddd5cf247dd
3032,Outstanding,50f9b768afb178e8
3033,Great,9c118849995af948
3034,Below Average,c4ef4bb3021f27a8
3035,Failure,6beb6ba81cc73a98
3036,Abysmal Failure,1a34f7212d4c1d9c
3037,Unsatisfactory,a8d8f8865b8bfaa6
3038,Outstanding,5df77c20620283e4
3039,Bad,f5e5570c45d64e20
3040,Excellent,3ebea967a8d8a9b3
3041,Outstanding,7ca63637dea853f2
3042,Excellent,33ab3b425e76f097
3043,Great,daee9c90cafa0162
3044,Horrible,6d194ef0c8bc231e
3045,Unsatisfactory,f6c95226750b6817
3046,Above Average,2eed0e9fae854a55
3047,Unsatisfactory,39838399f782632b
3048,Unsatisfactory,bb8281e60d732033
3049,Great,c13eeabff3b9a0ec
3050,Abysmal Failure,e3dad89aac7bbea8
3051,Below Average,d977610f4256ed34
3052,Outstanding,0f65032aec41e239
3053,Bad,9f2eda70d45d164c
3054,Horrible,7abd17d92dab81ab
3055,Excellent,e6fc3f4378906d85
3056,Terrible,2ea70eb316a624d4
3057,Failure,2c07e2801b0d15c4
3058,Excellent,9d7d602098a5b7c1
3059,Abysmal Failure,f634882b61b09401
3060,Abysmal Failure,022f3247c49d862b
3061,Excellent,a7471b85c42db71d
3062,Horrible,d23aade1fa2a5515
3063,Horrible,2e29e658b5dd8270
3064,Horrible,b86c16082b220da2
3065,Terrible,e32962fc26312b46
3066,Unsatisfactory,6c2ccbbb2140e7f9
3067,Terrible,939c34df4ea386c7
3068,Below Average,bba4eaf07d706212
3069,Terrible,36533a137fc373e1
3070,Below Average,089be66398bcc2d8
3071,Great,0f5b42cf5fe911f4
3072,Horrible,515505da5582f562
3073,Bad,7ac414a65d9b0a81
3074,Below Average,1d21e80d04c56f61
3075,Abysmal Failure,f3418b62d656b306
3076,Below Average,a65e8a8a294fcc2a
3077,Unsatisfactory,3ec3a61b79b206d0
3078,Failure,b0637b1a23ae3b09
3079,Failure,9e538d7da50afd0b
3080,Failure,f59585105f8187c0
3081,Below Average,b2095dbd04786d2a
3082,Average,da033d821d5353d7
3083,Good,a285ced713a8ee0e
3084,Horrible,1836c552b0396558
3085,Excellent,c9f1d508bb0f534b
3086,Above Average,5f7b44e81f472db7
3087,Perfect,957353e268ba8a51
3088,Unsatisfactory,9b9ab54fab2c72c8
3089,Perfect,088cb6976a6c794b
3090,Abysmal Failure,1870777852c60c0d
3091,Good,f047702d7d15563d
3092,Above Average,842ee521d3754e65
3093,Outstanding,279288c89690d9ba
3094,Failure,c29c37a231e18127
3095,Good,7f92246efa0a1fad
3096,Great,d56af39dedfeff56
3097,Horrible,f033b7225db667ee
3098,Horrible,dc6e3af407907de9
3099,Excellent,50224de233ee2ade
3100,Perfect,23a2e2d8de3cf40d
3101,Excellent,0ce234d0bff6b0b3
3102,Failure,96894be8e0b1e2a3
3103,Excellent,d19d26109c2b2584
3104,Horrible,009dd5901b9158a6
3105,Unsatisfactory,3b5e4a6498d04911
3106,Perfect,e8226fd107f488c4
3107,Horrible,2ef400be25ebc7ad
3108,Abysmal Failure,364f7ed68a59de6d
3109,Failure,fa0e4f247e8f5db5
3110,Terrible,9d6cf5150fe07261
3111,Outstanding,77345f89c4a6af75
3112,Average,73bc4aad959c43ff
3113,Bad,6e58b52a7871abdc
3114,Average,0450ed86bc93ddb5
3115,Perfect,d3210469981e91cd
3116,Good,0e2fcfa8358df52f
3117,Great,5359e5d1226afca5
3118,Good,dcb7cae0c1a05b86
3119,Great,bc8048587d73403d
3120,Average,05b535f89c2794c5
3121,Bad,826509c0e3f9bd6e
3122,Average,6326103c2d87d580
3123,Abysmal Failure,6c5db69fadda2ab6
3124,Bad,803a7fbc10ee2756
3125,Failure,fa8122bca541db7d
3126,Below Average,abb25a0b6b4c8e0d
3127,Above Average,096779313eb05ae3
3128,Average,e1d6fa62b27db04b
3129,Excellent,f48b58f9d9da8a1c
3130,Failure,a61ea22473747f83
3131,Average,761406d3db4fe5c6
3132,Bad,2f27f7f690b35a4c
3133,Terrible,428c58d0db356a8b
3134,Terrible,3a83476ffc5649a0
3135,Bad,e497015e0e708ec7
3136,Unsatisfactory,29bf06840e384879
3137,Below Average,f3f46e44e21f62b6
3138,Abysmal Failure,db2cb10cbae0ec7b
3139,Below Average,a3337aba13e88df9
3140,Abysmal Failure,82c9e662c876b632
3141,Bad,9838d1390ac04e70
3142,Above Average,e01f611cd9b06e49
3143,Terrible,d33ae63c75e8e6a2
3144,Horrible,8c1eae2a067796a1
3145,Average,a1481f4d0b8b75dd
3146,Good,90935432d18703e2
3147,Perfect,2efde7fc1c4a0adb
3148,Outstanding,883ab09e213be273
3149,Perfect,4288d4c897a9b2fb
3150,Abysmal Failure,77b401686ee16c6a
3151,Great,adb19052ebe23675
3152,Below Average,bb0cccdc5cca084c
3153,Unsatisfactory,84807e9117bdbfda
3154,Above Average,233d0ac35e079ff3
3155,Failure,25e9cfe72b624468
3156,Good,474ecd946f97f686
3157,Below Average,c9259ed7f9f8b09f
3158,Great,9aaa4ab50dd2c239
3159,Abysmal Failure,ebe072b81122f040
3160,Below Average,5699006d367d3cbd
3161,Excellent,bf29421531e3fb36
3162,Horrible,1ad8b9452634513c
3163,Below Average,e28bedc559b89242
3164,Above Average,b6ed58759284ae3f
3165,Failure,018d6e9ea8bdc6a0
3166,Failure,56bd226a992a4ad5
3167,Failure,7d6100c963f0148c
3168,Terrible,60b60d481a525ba0
3169,Terrible,2055cce49ece68e9
3170,Bad,b964c1fb5806e4ef
3171,Above Average,f946ebab50d2c7f9
3172,Excellent,a0d434aeec46c8ac
3173,Failure,05e881d9be32830b
3174,Excellent,673c85731069c45e
3175,Good,fc67c6629b496f4e
3176,Terrible,93e2554451dbf709
3177,Bad,71af4b1ed2906cab
3178,Good,c642418d4aed355a
3179,Terrible,6dc02e9103771136
3180,Bad,35b9dba67239080e
3181,Excellent,cfdc0bc71094bbd7
3182,Above Average,eaeef560b49dbbc3
3183,Above Average,0581ffa135d5e3ee
3184,Great,2a900bd406ff64a4
3185,Below Average,3838bcdb284b77d2
3186,Unsatisfactory,e4ec0a241f45b914
3187,Outstanding,5be844ca476bb5ad
3188,Failure,6e70021b2ad3a592
3189,Perfect,f345eecdcf79c28d
3190,Good,6fca33a41d12c9bc
3191,Excellent,6a1c8b9057597e5b
3192,Outstanding,682d51cc972bdb4b
3193,Bad,fc4d6908a850ea66
3194,Average,ad691a0a5329c4ab
3195,Outstanding,0a326dfeef6d8e2d
3196,Above Average,6cb1aac2a6e66ba2
3197,Below Average,9f677f9af34a66d1
3198,Excellent,035a963d713c5837
3199,Excellent,06cf808e7b2bcf0f
3200,Unsatisfactory,51d6fe0b7769d574
3201,Bad,ebaea8679bd6a74b
3202,Bad,22e47c81d595f316
3203,Abysmal Failure,6da66ef587a60968
3204,Excellent,12ff9f0be1e4e4e3
3205,Terrible,807977972aa487e9
3206,Bad,5d817b46e08c3ed5
3207,Average,e17892be9f4d5863
3208,Good,3a62ad475a5cf2b6
3209,Bad,d5e014c3acae3b1b
3210,Excellent,5ffb5b79ef4425e7
3211,Horrible,3fc0b1cc7acb3ecf
3212,Average,411482ccf150108a
3213,Excellent,ac324e4996b2fe26
3214,Perfect,95f2025924e5e640
3215,Great,b172ca46f175f467
3216,Unsatisfactory,017b419ba5ccf07a
3217,Excellent,4945a6244c9f3451
3218,Bad,f3bc138d5c286815
3219,Terrible,73761802bdc01f20
3220,Unsatisfactory,1916200bf9abe340
3221,Abysmal Failure,d11e153714e89d3e
3222,Great,294eb11a7eaf23c8
3223,Unsatisfactory,dab485391188ce21
3224,Abysmal Failure,b9c2dc051fe46b39
3225,Average,1eba8915924ea971
3226,Excellent,81d7d5b3d8cbb2ec
3227,Unsatisfactory,1e64f267823369e3
3228,Horrible,ade195baa6db3c12
3229,Failure,c66547430e86c98c
3230,Below Average,2236692133d7a241
3231,Failure,7ef17037fa47fcef
3232,Unsatisfactory,b509ed33996ec146
3233,Failure,6090fe88b70b9154
3234,Good,353bf77b2c3d8e29
3235,Abysmal Failure,ac7cb662135bce19
3236,Above Average,60af54de04bad21f
3237,Failure,aadac9885fea3cd8
3238,Outstanding,e2c7bfd3f7e7a3de
3239,Excellent,783cac70859e3913
3240,Excellent,1522aac355d84888
3241,Above Average,cb8d9b6a64ede8f2
3242,Excellent,b44404c7de97112b
3243,Below Average,56ce6301ec112aed
3244,Average,d28fb3174392de01
3245,Bad,4f9dd4e0bc37ec76
3246,Terrible,4078fc3e7dc11089
3247,Excellent,8e6284fbb8fcfd3b
3248,Below Average,69b15662dd6a3b39
3249,Excellent,e92364af1e95dd98
3250,Great,6dcbdb5b5576b309
3251,Unsatisfactory,c3392d504ed8dc4f
3252,Perfect,6b3733bad15ab1c1
3253,Failure,ae97e0def67a6793
3254,Abysmal Failure,90cb384aac7f737f
3255,Great,d3e28c5879ebcf50
3256,Great,f425ba53f2d48434
3257,Below Average,9cb1ce892b27b53a
3258,Abysmal Failure,9688b5a2ffee48f0
3259,Perfect,08116be847a74263
3260,Outstanding,fed24c90ac3e4767
3261,Excellent,e0b868a3919dec18
3262,Excellent,ad70d5665165d82c
3263,Abysmal Failure,cbf98cf9fe385b71
3264,Below Average,28320ec508fa6e6a
3265,Bad,0c227ac6a414e39e
3266,Perfect,2c16ec1623616397
3267,Unsatisfactory,d7ed506332e6c5f6
3268,Unsatisfactory,a6206a17ffa8075a
3269,Terrible,291eab55f5e16a3c
3270,Abysmal Failure,4d5f3b03c7e1f207
3271,Bad,2058c083c9de7243
3272,Excellent,1c609c34aecfdbba
3273,Horrible,818c69f24dfc754f
3274,Below Average,500585fb8bb8b60f
3275,Terrible,34de43e5ece67919
3276,Good,52d6581cc2cea821
3277,Above Average,7e5bb1f5393b6f48
3278,Abysmal Failure,ea2e7ad9eab29a7a
3279,Abysmal Failure,3049dc6afd73df22
3280,Unsatisfactory,506245e4fd021edd
3281,Above Average,4689e19e9f457180
3282,Good,486ad87738a97c54
3283,Horrible,0bed7684bd16b26b
3284,Average,28a216769a96e105
3285,Great,29ae10ee24e69348
3286,Unsatisfactory,76cf8d06b156db73
3287,Great,9e594a21ca77db76
3288,Perfect,c8a6c600b7fa89c0
3289,Failure,b97354cb69623f41
3290,Excellent,3a8447ab3217b2d8
3291,Average,7f1d878ca3af3474
3292,Above Average,8d6e793f5c5f8784
3293,Failure,efa11eeee5f35643
3294,Good,4f2b8d311e3a05df
3295,Good,5648703b3ce4c639
3296,Abysmal Failure,08f613786d21a2f3
3297,Excellent,5c3a58309419934f
3298,Unsatisfactory,04b36920e9feac5b
3299,Good,f3b6f5a44e5d30ef
3300,Failure,7ea2120cad0fe161
3301,Excellent,26fed555b1cae84b
3302,Perfect,6f9165bbaa777171
3303,Failure,baa5410f69b934e5
3304,Perfect,c143fb52f44f581f
3305,Outstanding,51796ecca782dedc
3306,Abysmal Failure,f7cedc9d4d987f24
3307,Good,b327f18ed41a6e41
3308,Unsatisfactory,728d8b7ce42e6da8
3309,Good,93f1da8c7e44791e
3310,Failure,ba7deb4cbc02ef9a
3311,Failure,e3da40ed4b37499e
3312,Great,e70ad3bda7cdb377
3313,Good,16245e05a57d2f92
3314,Great,4fd88f65ef016836
3315,Average,d828ad0d74bc2559
3316,Abysmal Failure,1ac592cdedc86d7d
3317,Above Average,a0eb0ba40c4fd7be
3318,Horrible,b7fd60f67fe30a0c
3319,Below Average,5d6c5cfa0bde220d
3320,Great,302c494d8bb7d6ef
3321,Excellent,a331b5b58959efab
3322,Perfect,8f59a717f662b8db
3323,Terrible,db9fddd0d525d06a
3324,Below Average,a777ec1a203687bc
3325,Average,b0fb702298e6b657
3326,Unsatisfactory,ac348ef32fd6bf1a
3327,Failure,18b5657de4c1f17d
3328,Unsatisfactory,bf33b91861316f50
3329,Good,0a911adac69330aa
3330,Terrible,b16cb46baf0bb64a
3331,Good,ce8121646223d44d
3332,Great,ddd59c90cf407401
3333,Abysmal Failure,6ce3df4ce6f0b0d2
3334,Unsatisfactory,c05b518fb2aaaf7e
3335,Above Average,a2af99c6f0798914
3336,Average,8a3a74b62fcfb821
3337,Outstanding,4a7083c8ee658ce6
3338,Average,9b9d7cd3a47e1155
3339,Below Average,5693ff3feba82787
3340,Great,25718087476cf209
3341,Outstanding,9fb2b343879a8a47
3342,Perfect,d67b9fa157b741dd
3343,Unsatisfactory,9a3b8492d049df08
3344,Horrible,a3ed99e72b8ed71c
3345,Excellent,40333f16dc18c689
3346,Below Average,64e20e2e30e8427c
3347,Failure,a56d7309a204ee79
3348,Terrible,ee037b0cc5a54c4e
3349,Below Average,fbaeca1a6e78a45a
3350,Outstanding,f42cfe44c3ecb004
3351,Abysmal Failure,3d75d8c133634c92
3352,Perfect,1265a79a59dd14fa
3353,Horrible,07bfc99d09c5553d
3354,Average,05e2fd5c46d64f5d
3355,Bad,e4f990d8af50c5e7
3356,Good,a0436c2d146d1b9e
3357,Outstanding,1b84ac74856a38b0
3358,Bad,5d2c3c5ab5b6f8dd
3359,Good,c2530743f0e64270
3360,Horrible,28724fea90bd9b10
3361,Good,34849266d3a64404
3362,Below Average,a582f121a57cc7f2
3363,Above Average,516c58aafad384d2
3364,Failure,461019c9e9834477
3365,Good,8d41faa54bd67b6b
3366,Outstanding,ed4e0d59764d3d5e
3367,Terrible,4dcd7cc018fc8649
3368,Unsatisfactory,dfd1ae200f8fc0f7
3369,Terrible,aa4b8ae076d573c8
3370,Failure,1dd69727284c58d4
3371,Above Average,befb23fb62effa09
3372,Terrible,08b9d09e670e3b80
3373,Great,df72c4be282ceda1
3374,Terrible,ecef90c7fe08a415
3375,Excellent,25ce1702b0725b88
3376,Below Average,e1721cccd7f7f119
3377,Above Average,1ce714afb26aef22
3378,Bad,63dfcc53f9fdbe83
3379,Excellent,8709a82e8c8a26c4
3380,Outstanding,9abc1bf01f6c8fd3
3381,Great,059a232402918037
3382,Horrible,51fd1b3069997d91
3383,Average,be97a75c200c2294
3384,Great,006afaa1aaf82532
3385,Outstanding,d8f9d48cf2adda04
3386,Great,654ccd20d437efce
3387,Below Average,b823bb717b62fd9e
3388,Abysmal Failure,3feebcc2f76fdfe1
3389,Good,eec5cdf5317b055c
3390,Failure,087ada7c7a8a6b4f
3391,Unsatisfactory,b33e3e99c3df6292
3392,Terrible,37a6a00de9b4540b
3393,Below Average,10b372a988ee4fac
3394,Average,8e321b3a4ba4e880
3395,Excellent,447a608a270bf8ec
3396,Bad,44f31739c3d2e70b
3397,Bad,aa01a5065f950a49
3398,Above Average,ca77a905e7e9786b
3399,Perfect,a33b372038283bc5
3400,Good,fabbb76638d96f74
3401,Great,2f8af6083aa5202a
3402,Excellent,70d0a4bcd7a40504
3403,Good,1915e84830c22bf7
3404,Below Average,886cbffc1e275052
3405,Bad,11f1762ab538c2ea
3406,Above Average,2e75446ea505897d
3407,Above Average,b13a4d7f3169ba7e
3408,Unsatisfactory,8eb08a08e7cb8a96
3409,Excellent,aaee4a22eb2feb37
3410,Terrible,bb6ef5506a3e0acb
3411,Bad,499fd984bb9cae81
3412,Good,13cc6d973e06ebb0
3413,Abysmal Failure,0481ee3c0df51764
3414,Perfect,7e12ccfbc2a63a29
3415,Below Average,7a580a52243bdfdb
3416,Bad,61a866f00838f3e9
3417,Good,decf051ded8d6169
3418,Horrible,55553102e8c933f4
3419,Good,480931a4d84049b7
3420,Below Average,089ae25944e4a3d2
3421,Below Average,4d5bd052b29274e3
3422,Terrible,8a2d2a83fb83fbb3
3423,Average,de3eb7041d8b99cc
3424,Average,dff25fbc9623aa7a
3425,Outstanding,aad196032181f88f
3426,Average,8a8683ac2c4c088a
3427,Failure,41f8f78e965ae127
3428,Perfect,68270f96a2c7b2c2
3429,Below Average,acf4e12117412c02
3430,Failure,4bfa4b7a2bf16b64
3431,Great,7e406be8152da06a
3432,Good,efc1c807fe1d4995
3433,Bad,9f23c792e70e02bc
3434,Unsatisfactory,a15ca8faae84ff96
3435,Good,14a341bd26ed3be5
3436,Terrible,52a8d127ff1f8c9a
3437,Above Average,bd2dabab13cfcdb9
3438,Unsatisfactory,1e2a3994c56c5204
3439,Failure,2e50944ac9249dbb
3440,Terrible,afb508490f65ca0a
3441,Below Average,5bb21b787ed74adf
3442,Terrible,8015c42c1a83f704
3443,Perfect,3a6040955d6ceb3e
3444,Terrible,011d79fd150bc8f5
3445,Great,c44ebf760cf6ba6f
3446,Average,78b9501dfce28635
3447,Below Average,815e044f6491ae5a
3448,Great,5fb23eb7e39cfcf7
3449,Bad,63b36013f32b5f10
3450,Terrible,2caceb8dc2ad1f3e
3451,Terrible,41e83c5476ea72fb
3452,Average,592d80cc6424ea29
3453,Below Average,c4a4b9fa1f22d159
3454,Bad,960b58aa0cec6299
3455,Below Average,2b97e5a6497cc1aa
3456,Great,dcb59892bccce3d8
3457,Above Average,5d98f5a324637fe2
3458,Outstanding,aa0c8e1c06fe2220
3459,Average,72840d99ddae73ed
3460,Perfect,82d36d68fb6aabde
3461,Below Average,174d627fac5a6773
3462,Above Average,ad891e499e724124
3463,Above Average,693cad31ac600edc
3464,Abysmal Failure,71e10e29b1e72f39
3465,Bad,fd7b1af96245d9f6
3466,Excellent,6c2228a5cd96d9c7
3467,Above Average,1dcde8664fa205b8
3468,Great,b31f4cc1fea141c2
3469,Abysmal Failure,bc046cb87d11b7cb
3470,Abysmal Failure,61eef18e3353a576
3471,Perfect,ae85858b0295ee9b
3472,Perfect,ab60c96ef46e1289
3473,Terrible,2f9490c30b385e35
3474,Excellent,93e678958038ee73
3475,Below Average,568ffcb934eb8c8a
3476,Abysmal Failure,5a417a7ec6ad5061
3477,Average,c86490aec50a69e4
3478,Average,2115e24fbb026ee3
3479,Excellent,6e97736f90da0752
3480,Horrible,aae1178679c43ba4
3481,Terrible,1cbb7d8fb2b6f0cc
3482,Below Average,e5c280c08280d67f
3483,Excellent,4bbccdf9289a7947
3484,Below Average,0571fd6e262a812e
3485,Average,7c19892063dc165f
3486,Unsatisfactory,a620267761efca5c
3487,Above Average,85fc4ce761449bb9
3488,Failure,f39f1189213d2537
3489,Good,f9aa256e93eb0dbd
3490,Average,95696c1d8a1406eb
3491,Above Average,bc59af61ec46b3f9
3492,Average,c66b9e4661aead4f
3493,Unsatisfactory,bbc025c1e0e8e27a
3494,Unsatisfactory,c200108a0cf86173
3495,Outstanding,b9e712d53116b1d6
3496,Horrible,1821639b44029f5d
3497,Horrible,ed44060134eed2b2
3498,Above Average,c5aff63fa78c3e45
3499,Terrible,ff39c83b9b6982e2
3500,Below Average,0a9a86715ee3ec01
3501,Bad,afd753fdd62fd427
3502,Below Average,80167bd549662e57
3503,Above Average,7d5a42eb92e41498
3504,Great,b8f9a40d99aee4bf
3505,Horrible,aece04feb59424d5
3506,Unsatisfactory,916935bf76974c57
3507,Perfect,c7da6c7397a5d970
3508,Good,1de2c4e31189cab1
3509,Excellent,55b24c1db652454a
3510,Outstanding,0fe65a9b436fe623
3511,Excellent,74a1bd675b5f5f11
3512,Abysmal Failure,ebd1c872012e8cd1
3513,Good,2758e06cd13769a5
3514,Average,819c3dfbaca77a00
3515,Good,7358994133a5ba50
3516,Abysmal Failure,ca0a5d68cef5ca63
3517,Outstanding,0e7df261992e68c5
3518,Abysmal Failure,8853947fcdfa14f8
3519,Below Average,1c4f6db883e1ba75
3520,Bad,50eaa2191d32cc5a
3521,Bad,b0d4b1d4978a90ca
3522,Above Average,2a7501e9c6551708
3523,Below Average,d077f43f41584c5e
3524,Above Average,b0c04b88eac4223c
3525,Above Average,c5f68de66fb5d918
3526,Perfect,b872c009198fd4ed
3527,Abysmal Failure,f289c4e118028cd6
3528,Average,865bef857a2ee659
3529,Above Average,f25c274bb7474062
3530,Horrible,66072c63c550568d
3531,Outstanding,ae5660d6d4fba024
3532,Perfect,adb5f4c102c7681c
3533,Perfect,395fe83394e44c78
3534,Horrible,d1880ca0993f37a5
3535,Abysmal Failure,ea9507f4ab161933
3536,Above Average,9e5372ec68ce054a
3537,Outstanding,53a3e27253d6f059
3538,Below Average,0d2efde8309b4821
3539,Good,d0e35e9d4e48a9a7
3540,Excellent,1021398ac5798c08
3541,Below Average,991d1dc00abb7964
3542,Great,9ea63806de6e7a68
3543,Great,3a692961104e1b99
3544,Unsatisfactory,48ff8ebd93da04f1
3545,Below Average,e398391424162485
3546,Horrible,a6dc88346ad386eb
3547,Horrible,86f94299b20a19d1
3548,Unsatisfactory,d30ed946ea5b65a7
3549,Above Average,775155fa3c465ba1
3550,Bad,be7ded631bf69641
3551,Abysmal Failure,ea4f20a001d07904
3552,Above Average,67bf51d08a6ec4a1
3553,Unsatisfactory,4ef9b1d48ea102f9
3554,Abysmal Failure,552626829b4456d7
3555,Perfect,9548cdb5787c4f55
3556,Excellent,a20c9a7d224c6633
3557,Horrible,5ab80a248d50457d
3558,Excellent,9009976aa306d505
3559,Failure,e70c1f6576f1e080
3560,Good,06e21815cb243e2d
3561,Below Average,24c598701c674dd9
3562,Good,419c283ea41e5908
3563,Good,0bfc49136ea05367
3564,Below Average,5b2cfd82639bacb9
3565,Abysmal Failure,c12ba19fc7902a97
3566,Bad,d88dbf4ab4674b39
3567,Below Average,0b17da22746ed440
3568,Outstanding,d99427c35b81fbc1
3569,Excellent,68c28c906095291a
3570,Excellent,29b232dfbc2f86e0
3571,Good,751d9ae9295cda22
3572,Below Average,4893b40b62db03ad
3573,Failure,448165f011f17ae4
3574,Outstanding,2c2c2047f9b3e351
3575,Abysmal Failure,f9c6d486f884031b
3576,Horrible,2173b424d243d382
3577,Bad,fcdbef497de030eb
3578,Horrible,c2405e3d88d188f6
3579,Abysmal Failure,3d8cdcebd3a25b01
3580,Above Average,b39f602c8414a7b8
3581,Outstanding,40ba8633961a1280
3582,Above Average,083433c1c564d647
3583,Perfect,20d08bb5b12531fa
3584,Below Average,6a4d7c38b31cb2d8
3585,Unsatisfactory,7975726bc35873cd
3586,Terrible,4b131167b68c35d1
3587,Average,fbbca3abe4d055c3
3588,Perfect,1712a0cd678b76d4
3589,Great,65873b5868220c52
3590,Perfect,a70c6bf4d09a6adc
3591,Above Average,c1ab311b84823394
3592,Average,081516f3db625b55
3593,Below Average,0c77abde36a9aa07
3594,Failure,33230dacd06fda6f
3595,Great,2244b8f8b26faf7f
3596,Great,34c3a70022938e5c
3597,Outstanding,dfb57333ff31b93a
3598,Average,c41536d44b2dd992
3599,Perfect,698043ed55fa17bb
3600,Great,0876524c3fbaa74a
3601,Great,fd2de0ebf62a6440
3602,Bad,5a3a1b7010cf6929
3603,Horrible,6f30b5630e8afb5a
3604,Perfect,4170ab246ffd4162
3605,Excellent,195cacf69a15def9
3606,Excellent,3c9d189901258f74
3607,Below Average,aa7c85d679082e20
3608,Average,711bb988ce2494da
3609,Great,d55464c6caf7895e
3610,Excellent,c2dd1cb9a45e6cae
3611,Below Average,c07e80383c80d4df
3612,Below Average,94944aceabc4f21a
3613,Good,5308479f79cc0ddb
3614,Outstanding,1e3dcbf78634dbdd
3615,Excellent,86e81b67f740f3c3
3616,Outstanding,bd35cb8f2e596cdc
3617,Excellent,b121c6360b21fec9
3618,Failure,79864f2724efb647
3619,Excellent,4c9e5ab3f3ab6a03
3620,Excellent,71301ccf588fc74b
3621,Horrible,0b10778b8a3c9272
3622,Good,0c73564da2b68f93
3623,Failure,7a3323bbae703875
3624,Above Average,388abd0fb48bd58b
3625,Terrible,4f53ac0c6fe24ec4
3626,Terrible,17e4a13c3b2d0ae7
3627,Average,c61e2587330a4544
3628,Perfect,ce4c5e966d7c2662
3629,Outstanding,03f0939cfe5ab6e8
3630,Good,9a4f1c53b05786cc
3631,Great,fa1997c6890ec08d
3632,Horrible,1db01a885e001056
3633,Perfect,6a4349de31cf97cb
3634,Bad,80f1977016d4cad1
3635,Excellent,307476bb26bc8a85
3636,Excellent,0e8e59e037577eaa
3637,Terrible,b77af170381b902c
3638,Unsatisfactory,e6decc2c9ded4c32
3639,Average,fee33f705ff54a83
3640,Terrible,4d095846a35439e1
3641,Outstanding,531fe57bda001eff
3642,Great,1aa709c5c4329985
3643,Below Average,15ee4512e174e180
3644,Horrible,cf6d38eb1b59982f
3645,Great,ca2fc95160561233
3646,Outstanding,4d5dc04f7119e42e
3647,Average,aa99bbf3aa45493f
3648,Horrible,e8c5963c09a03a36
3649,Below Average,9e773bc454b38d57
3650,Perfect,6fda2933c6d8be7c
3651,Great,3d23d7525b98d81c
3652,Horrible,866669325a59d8f2
3653,Failure,86994df56e8a07ad
3654,Great,bfbccc2ef188e043
3655,Bad,e3ab7044800add54
3656,Great,382ae783fca41705
3657,Average,28251008994fc428
3658,Above Average,7729b4a06f33b830
3659,Outstanding,e9bed6726039a578
3660,Average,a28db6dff848b802
3661,Failure,d7e114d1b1494c63
3662,Above Average,ee9047b7deb9d874
3663,Great,b8fdb78055e0bcb0
3664,Good,1465479150fef0bb
3665,Outstanding,c866172377fd5aa7
3666,Below Average,e73408714e359b39
3667,Outstanding,021833eff2954f73
3668,Average,9fc8d90fa03c8191
3669,Failure,3e72fc7a8f3b86f6
3670,Failure,4cccbb99816d20a4
3671,Terrible,efdea3682627bf9c
3672,Above Average,9f6a64c92adf706d
3673,Abysmal Failure,e2e8368e83b3136a
